"Date";"$LRCX";"$NVDA";"$MRK";"$AMAT";"$ASML";"$PDD";"$UBER";"$TSM";"$NVO";"$MSFT"
"2019-01-26";;32,46841925571868;;25,742939764966465;;;;;;
"2019-03-30";26,902961508263314;;24,377220068256218;;24,961196168293824;-77,80509797249363;-32,782243332115456;35,0316336583609;42,94433935827379;33,493711695346576
"2019-04-27";;26,721968496598002;;24,110957733517385;;;;;;
"2019-06-29";25,53184789153928;;26,73323115759106;;22,41778341856732;-36,05351126320803;-73,46201304424467;33,947964634550274;43,046198885474354;34,13698020549415
"2019-07-27";;22,39567992145312;;23,109559980838977;;;;;;
"2019-09-28";25,40345723832796;;;;20,776130331319788;;;;;
"2019-09-29";;;25,5595919166431;;;-36,17080486317647;-71,04379860826853;34,09640130369701;43,06579741234833;35,196511932457206
"2019-10-26";;21,461369534837292;;22,93263964950712;;;;;;
"2019-12-28";25,20113740677204;;;;;;;;;
"2019-12-30";;;18,66005470207817;;23,61082910321489;-28,32673111430386;-66,12307692307692;34,83235378725729;43,01144884896862;36,73993847253983
"2020-01-25";;26,06704524638212;;23,200372910701205;;;;;;
"2020-03-28";26,369461096342743;;;;23,464434729125454;;;;;
"2020-03-30";;;19,708644055199066;;;-33,651783428088486;-67,11536999011332;37,60892074088935;43,08360649263457;37,46025566154046
"2020-04-25";;29,410765834606895;;23,582766439909296;;;;;;
"2020-06-27";26,618937521105586;;;;26,692052669439843;;;;;
"2020-06-29";;;18,205290336178734;;;-29,599842855418128;-41,585406859448554;39,9395087906234;43,3987754295872;37,03038142852149
"2020-07-25";;27,125908916953694;;24,256208507499384;;;;;;
"2020-09-26";28,01547927970789;;;;28,661332635694404;;;;;
"2020-09-29";;;18,970620477965358;;;-21,647306728449458;-45,493759177679884;41,23789286407686;43,08980153271762;38,16699974169692
"2020-10-24";;27,170602964065775;;25,374956400418558;;;;;;
"2020-12-26";28,67532592951885;;;;;;;;;
"2020-12-30";;;11,97793728021581;;28,983796544693636;-15,767407863243152;-43,65741987611096;42,32082647753064;42,637026767286876;39,24414811722032
"2021-01-30";;27,178410794602698;;25,30491154818152;;;;;;
"2021-03-27";29,54770401349825;;;;;;;;;
"2021-03-30";;;10,707886375038822;;;-12,154289979200032;-47,47081712062256;42,32666439908967;41,62049261083744;40,15027911657884
"2021-04-03";;;;;33,361632016501275;;;;;
"2021-05-01";;28,62484420440382;;26,494174610379783;;;;;;
